Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Humidity Ratio [kgWater/kgDryAir](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),ZONE_0:Zone Mean Radiant Temperature [C](Hourly),ZONE_0:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),ZONE_0:Zone Mean Air Temperature [C](Hourly),ZONE_0:Zone Operative Temperature [C](Hourly),ZONE_0:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](Hourly),ZONE_0:Zone Infiltration Mass Flow Rate [kg/s](Hourly),ZONE_0:Zone Infiltration Air Change Rate [ach](Hourly),ZONE_0:Zone Ventilation Mass Flow Rate [kg/s](Hourly),ZONE_0:Zone Ventilation Air Change Rate [ach](Hourly),ZONE_0:Zone Air Temperature [C](Hourly),ZONE_0:Zone Air Humidity Ratio [](Hourly),ZONE_0:Zone Air Relative Humidity [%](Hourly),PEOPLE ZONE_0:Zone Thermal Comfort ASHRAE 55 Adaptive Model 90% Acceptability Status [](Hourly),PEOPLE ZONE_0:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),ZONE_0:Zone Thermal Comfort ASHRAE 55 Simple Model Summer or Winter Clothes Not Comfortable Time [hr](Hourly),ZONE_0 IDEAL LOADS AIR:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),ZONE_0 IDEAL LOADS AIR:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),ZONE_0 IDEAL LOADS AIR:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),ZONE_0 IDEAL LOADS AIR:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly),ZONE_0 IDEAL LOADS AIR:Zone Ideal Loads Outdoor Air Total Heating Energy [J](Hourly),ZONE_0 IDEAL LOADS AIR:Zone Ideal Loads Outdoor Air Total Cooling Energy [J](Hourly),ZONE_0 IDEAL LOADS AIR:Zone Ideal Loads Heat Recovery Total Heating Energy [J](Hourly),ZONE_0 IDEAL LOADS AIR:Zone Ideal Loads Heat Recovery Total Cooling Energy [J](Hourly),ZONE_0:Zone Mechanical Ventilation Mass Flow Rate [kg/s](Hourly) 
 06/09  17:00:00,28.574999999999996,0.013276592554407263,53.65,27.03974130953967,565495.3506526351,27.998138825903357,27.518940067721513,0.013601114972605948,0.007566435775864143,0.0998611770922191,0.0,0.0,27.998138825903357,0.013601114972605948,56.79850307924971,0.0,18.372625000000003,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/09  18:00:00,26.635,0.012867773665801347,58.3,27.233374280195893,413706.625397172,28.08181855622238,27.657596418209135,0.013870048504866991,0.007620327694475455,0.1006428792419807,0.0,0.0,28.08181855622238,0.013870048504866991,57.61711973175388,0.0,18.372625000000003,0.9999999999999999,0.0,0.0,0.0,323026.6623884606,0.0,0.0,0.0,0.0,0.0222905249418191 
 06/09  19:00:00,24.060000000000002,0.012166597782227454,64.3,27.343781824283827,217550.6217143361,27.940025914655326,27.641903869469576,0.013824580707574221,0.007694874550719065,0.10157223936658788,0.0,0.0,27.940025914655326,0.013824580707574221,57.90834361525879,0.0,18.372625000000003,0.9999999999999999,0.0,0.0,0.0,664861.9558440028,0.0,0.0,0.0,0.0,0.0222905249418191 
 06/09  20:00:00,21.369999999999997,0.011284094974129782,70.3,27.35067846941011,31438.129750514345,27.476923086504968,27.413800777957544,0.013508911655324207,0.007775969458114302,0.10243381537510972,0.0,0.0,27.476923086504968,0.013508911655324207,58.16473302343617,0.0,18.372625000000003,0.9999999999999999,0.0,0.0,0.0,971803.2163125296,0.0,0.0,0.0,0.0,0.0222905249418191 
 06/09  21:00:00,19.044999999999998,0.010442703767395856,75.2,27.203235310923635,0.0,26.638888504373874,26.92106190764876,0.01292343154714604,0.007848252653064164,0.10300279651729718,0.0,0.0,26.638888504373874,0.01292343154714604,58.49859845368843,0.0,18.372625000000003,0.9999999999999999,0.0,0.0,0.0,1596615.9906654365,0.0,0.0,0.0,0.0,0.0308486581158861 
 06/09  22:00:00,17.165,0.009760974606066728,79.19999999999999,26.99414064909869,0.0,26.14443153615641,26.569286092627557,0.012186323457716877,0.007907585837390131,0.10349016424653083,0.0,0.0,26.14443153615641,0.012186323457716877,56.86190998554459,0.0,18.372625000000003,0.7999999999999999,0.0,0.0,0.0,1731628.867182652,0.0,0.0,0.0,0.0,0.0308486581158861 
 06/09  23:00:00,15.739999999999998,0.00929584928287364,82.65,26.76720628559575,0.0,25.716385023149087,26.241795654372417,0.011507151195824754,0.007952433622428663,0.10381699512903038,0.0,0.0,25.716385023149087,0.011507151195824754,55.12999084500052,0.0,18.372625000000003,0.0,0.0,0.0,0.0,1781225.4667241923,0.0,0.0,0.0,0.0,0.0308486581158861 
 06/09  24:00:00,14.65,0.008918542703235314,85.1,26.524036069755834,0.0,25.37820452038141,25.951120295068627,0.010925630358132373,0.0079873228298641,0.10405889117131399,0.0,0.0,25.37820452038141,0.010925630358132373,53.45572560142756,0.7,18.372625000000003,0.0,0.0,0.0,0.0,1803821.3111296694,0.0,0.0,0.0,0.0,0.0308486581158861 
 06/10  01:00:00,14.2,0.008808416201726104,86.55000000000001,26.285537326079968,0.0,25.11222150626829,25.69887941617413,0.010458302397065746,0.008001262356084927,0.10407021138987545,0.0,0.0,25.11222150626829,0.010458302397065746,52.02584610140932,1.0,18.503319444444454,0.0,0.0,0.0,0.0,1717629.931796968,0.0,0.0,0.0,0.0,0.0308486581158861 
 06/10  02:00:00,14.145,0.00893587675558567,88.1,26.062878085025268,0.0,24.912893928365342,25.487886006695298,0.010191333618734111,0.008001257136021633,0.10395565212313143,0.0,0.0,24.912893928365342,0.010191333618734111,51.32693265834213,1.0,18.503319444444454,0.0,0.0,0.0,0.0,1584108.0854924542,0.0,0.0,0.0,0.0,0.0308486581158861 
 06/10  03:00:00,14.099999999999998,0.00905824272724164,89.54999999999998,25.848182384072555,0.0,24.722204679619388,25.28519353184597,0.010076850836669326,0.008001038486588433,0.1038664592366461,0.0,0.0,24.722204679619388,0.010076850836669326,51.34172060471409,1.0,18.503319444444454,0.0,0.0,0.0,0.0,1497368.7586887535,0.0,0.0,0.0,0.0,0.0308486581158861 
 06/10  04:00:00,14.099999999999998,0.009160843872979028,90.55,25.639811817373193,0.0,24.5425034664911,25.09115764193215,0.010045074410258028,0.007999773664257592,0.10378170504418724,0.0,0.0,24.5425034664911,0.010045074410258028,51.73569521362341,1.0,18.503319444444454,0.0,0.0,0.0,0.0,1437319.1079652852,0.0,0.0,0.0,0.0,0.0308486581158861 
 06/10  05:00:00,14.099999999999998,0.009207042405443342,91.0,25.435958092102172,0.0,24.366597696281595,24.90127789419188,0.010052575500818428,0.007999188118626556,0.10371401880900148,0.0,0.0,24.366597696281595,0.010052575500818428,52.32182799019546,1.0,18.503319444444454,0.0,0.0,0.0,0.0,1405992.3995232442,0.0,0.0,0.0,0.0,0.0308486581158861 
 06/10  06:00:00,14.319999999999999,0.009283938986580902,90.44999999999999,25.40730858740645,223909.5691559674,24.698801974289584,25.05305528084802,0.010074400846425214,0.007992094140234763,0.10374130518556698,0.0,0.0,24.698801974289584,0.010074400846425214,51.40317609967267,1.0,18.503319444444454,0.0,0.0,0.0,0.0,1007327.6870209092,0.0,0.0,0.0,0.0,0.0222905249418191 
 06/10  07:00:00,15.104999999999999,0.009482523078750965,87.8,25.606281046332008,702493.6498568258,25.265325377533706,25.435803211932857,0.010138938994128533,0.007967831754639483,0.10363361999408935,0.0,0.0,25.265325377533706,0.010138938994128533,50.009239902585726,1.0,18.503319444444454,0.0,0.0,0.0,0.0,643498.2882567951,0.0,0.0,0.0,0.0,0.014926592543196986 
 06/10  08:00:00,16.535000000000004,0.009858292307675764,83.25,25.875713569880265,1083045.5058261557,25.692063768082125,25.783888668981195,0.010235523850268458,0.007923798913181724,0.1032240460650476,0.0,0.0,25.692063768082125,0.010235523850268458,49.2130094952386,1.0,18.503319444444454,0.0,0.0,0.0,0.0,323541.45076040505,0.0,0.0,0.0,0.0,0.00875686092001977 
 06/10  09:00:00,18.4,0.010358551517115167,77.70000000000002,26.15961054421923,1302201.4921215344,26.093065012863654,26.126337778541437,0.010389612172078115,0.00786689131950027,0.10264520796421128,0.0,0.0,26.093065012863654,0.010389612172078115,48.76919787671438,0.2,18.503319444444454,0.0,0.0,0.0,2721.3649063026646,250721.75172170647,0.0,0.0,0.0,0.0,0.00875686092001977 
 06/10  10:00:00,20.51,0.010908390867663709,71.7,26.36424508548162,1011751.635526871,26.481854707642253,26.423049896561935,0.01062163154585517,0.0078035870060658655,0.10198892481877866,0.0,0.0,26.481854707642253,0.01062163154585517,48.70846072868378,0.0,18.503319444444454,0.0,0.0,0.0,25084.35813305705,191734.01699327727,0.0,0.0,0.0,0.0,0.00875686092001977 
 06/10  11:00:00,22.654999999999998,0.011306166098172102,65.15,26.620330963787715,1209391.7962852812,26.966224606602747,26.793277785195237,0.010976317626339908,0.0077421266473437,0.10140601651353423,0.0,0.0,26.966224606602747,0.010976317626339908,48.89174676342217,0.0,18.503319444444454,0.2,0.0,0.0,50759.53587709013,234257.54171751847,0.0,0.0,0.0,0.0,0.014926592543196986 
 06/10  12:00:00,24.700000000000006,0.011526431517424187,58.7,26.970238131668474,1413908.5777614303,27.47579747719457,27.223017804431514,0.011434154760829882,0.007686292560185664,0.10091860636686997,0.0,0.0,27.47579747719457,0.011434154760829882,49.39606633941016,0.0,18.503319444444454,0.9999999999999999,0.0,0.0,28735.57540227367,224483.42745953717,0.0,0.0,0.0,0.0,0.0222905249418191 
 06/10  13:00:00,26.425,0.011585811394167079,53.25,27.32254653149564,1506429.6638270398,27.86619336565907,27.594369948577356,0.011816892928352835,0.0076413026101946864,0.10051896298557779,0.0,0.0,27.86619336565907,0.011816892928352835,49.87044737786381,0.0,18.503319444444454,0.9999999999999999,0.0,0.0,0.0,105435.31254489359,0.0,0.0,0.0,0.0,0.014926592543196986 
 06/10  14:00:00,27.595,0.01163366765735009,49.9,27.62300722459138,1371020.3614483753,28.217403462244086,27.920205343417727,0.012025431304617322,0.007610990805209171,0.10027004289290173,0.0,0.0,28.217403462244086,0.012025431304617322,49.70718796620183,0.0,18.503319444444454,0.9999999999999999,0.0,0.0,0.0,49341.35561756503,0.0,0.0,0.0,0.0,0.00875686092001977 
 06/10  15:00:00,28.165000000000003,0.011678953654080991,48.45,27.874884872901426,1158782.4014478466,28.508190428771076,28.191537650836256,0.012174081102551047,0.0075960444686400935,0.10019320624642891,0.0,0.0,28.508190428771076,0.012174081102551047,49.466761088946484,0.0,18.503319444444454,0.9999999999999999,0.0,0.0,0.0,49027.8880141418,0.0,0.0,0.0,0.0,0.00875686092001977 
 06/10  16:00:00,28.025,0.011606710891139602,48.55,28.07394021668397,802178.191479852,28.852420260719434,28.4631802387017,0.01232621805874753,0.007600443339201159,0.10038973304359611,0.0,0.0,28.852420260719434,0.01232621805874753,49.08350370884814,0.0,18.503319444444454,0.9999999999999999,0.0,0.0,0.0,140334.4346885954,0.0,0.0,0.0,0.0,0.014926592543196986 
 06/10  17:00:00,27.195,0.011658703458947926,51.2,28.209444095541357,477008.9251042956,28.973267429548617,28.591355762544982,0.012490464411660034,0.007620827906064602,0.10072532296990529,0.0,0.0,28.973267429548617,0.012490464411660034,49.37822185037227,0.0,18.503319444444454,0.9999999999999999,0.0,0.0,0.0,313220.5309217981,0.0,0.0,0.0,0.0,0.0222905249418191 
 06/10  18:00:00,25.764999999999997,0.01166734037638558,55.75,28.309335018370206,317044.81769091607,28.93536727916746,28.622351148768832,0.012646266929195928,0.007657195013015816,0.10121812741273359,0.0,0.0,28.93536727916746,0.012646266929195928,50.09194811979413,0.0,18.503319444444454,0.9999999999999999,0.0,0.0,0.0,460074.7200816129,0.0,0.0,0.0,0.0,0.0222905249418191 
 06/10  19:00:00,23.9,0.011472990883945983,61.3,28.355074398936154,154516.0828434267,28.7793745807352,28.567224489835684,0.012710998085971943,0.007707643908084932,0.10184273729537971,0.0,0.0,28.7793745807352,0.012710998085971943,50.8000662478891,0.0,18.503319444444454,0.9999999999999999,0.0,0.0,0.0,656944.2734559341,0.0,0.0,0.0,0.0,0.0222905249418191 
 06/10  20:00:00,21.9,0.011154086101072751,67.3,28.33581629276431,24783.406219560973,28.350800232343705,28.34330826255401,0.01266054311685244,0.007763800734832356,0.1024309119469298,0.0,0.0,28.350800232343705,0.01266054311685244,51.877549142612494,0.0,18.503319444444454,0.9999999999999999,0.0,0.0,0.0,846280.7504597675,0.0,0.0,0.0,0.0,0.0222905249418191 
 06/10  21:00:00,20.12,0.01080346859184432,72.75,28.179437287637064,0.0,27.603440032474815,27.89143866005594,0.01246423836468459,0.007815240312413582,0.10282216345382378,0.0,0.0,27.603440032474815,0.01246423836468459,53.36277879487168,0.0,18.503319444444454,0.9999999999999999,0.0,0.0,0.0,1338899.6192291025,0.0,0.0,0.0,0.0,0.0308486581158861 
