Time,ZONE_0::Des Heat Load [W],ZONE_0:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Des Sens Cool Load [W],ZONE_0::Des Heat Mass Flow [kg/s],ZONE_0:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Des Cool Mass Flow [kg/s],ZONE_0::Des Latent Heat Load [W],ZONE_0::Des Latent Cool Load [W],ZONE_0::Des Latent Heat Mass Flow [kg/s],ZONE_0::Des Latent Cool Mass Flow [kg/s],ZONE_0::Des Heat Load No DOAS [W],ZONE_0::Des Sens Cool Load No DOAS [W],ZONE_0::Des Latent Heat Load No DOAS [W],ZONE_0::Des Latent Cool Load No DOAS [W],ZONE_0::Heating Zone Temperature [C],ZONE_0::Heating Zone Relative Humidity [%],ZONE_0:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Cooling Zone Temperature [C],ZONE_0:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Cooling Zone Relative Humidity [%]
19:06:00,0.000000E+00,6.285500E+02,0.000000E+00,7.690984E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.599999E+01,4.270078E+01
19:12:00,0.000000E+00,6.158837E+02,0.000000E+00,7.535999E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.599999E+01,4.270006E+01
19:18:00,0.000000E+00,6.037310E+02,0.000000E+00,7.387298E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.599999E+01,4.269904E+01
19:24:00,0.000000E+00,5.920549E+02,0.000000E+00,7.244427E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.599999E+01,4.269776E+01
19:30:00,0.000000E+00,5.808217E+02,0.000000E+00,7.106977E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.599999E+01,4.269624E+01
19:36:00,0.000000E+00,5.700008E+02,0.000000E+00,6.974572E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.599999E+01,4.269448E+01
19:42:00,0.000000E+00,5.595640E+02,0.000000E+00,6.846867E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.599999E+01,4.269250E+01
19:48:00,0.000000E+00,5.494856E+02,0.000000E+00,6.723547E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.599999E+01,4.269031E+01
19:54:00,0.000000E+00,5.397417E+02,0.000000E+00,6.604319E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.599999E+01,4.268790E+01
20:00:00,0.000000E+00,5.303104E+02,0.000000E+00,6.488916E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.599999E+01,4.268530E+01
20:06:00,0.000000E+00,5.162977E+02,0.000000E+00,6.317457E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.599999E+01,4.268251E+01
20:12:00,0.000000E+00,5.025158E+02,0.000000E+00,6.148819E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.600000E+01,4.267990E+01
20:18:00,0.000000E+00,4.889711E+02,0.000000E+00,5.983085E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.600000E+01,4.267752E+01
20:24:00,0.000000E+00,4.756536E+02,0.000000E+00,5.820131E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.600000E+01,4.267528E+01
20:30:00,0.000000E+00,4.625517E+02,0.000000E+00,5.659815E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.600000E+01,4.267314E+01
20:36:00,0.000000E+00,4.496539E+02,0.000000E+00,5.501997E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.600000E+01,4.267105E+01
20:42:00,0.000000E+00,4.369495E+02,0.000000E+00,5.346544E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.600000E+01,4.266900E+01
20:48:00,0.000000E+00,4.244282E+02,0.000000E+00,5.193333E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.600000E+01,4.266699E+01
20:54:00,0.000000E+00,4.120808E+02,0.000000E+00,5.042248E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.600000E+01,4.266500E+01
21:00:00,0.000000E+00,3.998984E+02,0.000000E+00,4.893183E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.600000E+01,4.266303E+01
21:06:00,0.000000E+00,3.860966E+02,0.000000E+00,4.724304E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.600000E+01,4.266106E+01
21:12:00,0.000000E+00,3.720127E+02,0.000000E+00,4.551972E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.600000E+01,4.268364E+01
21:18:00,0.000000E+00,3.578078E+02,0.000000E+00,4.378160E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.600000E+01,4.272046E+01
21:24:00,0.000000E+00,3.435156E+02,0.000000E+00,4.203279E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.599999E+01,4.276048E+01
21:30:00,0.000000E+00,3.291508E+02,0.000000E+00,4.027511E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.599999E+01,4.279862E+01
21:36:00,0.000000E+00,3.147222E+02,0.000000E+00,3.850962E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.599999E+01,4.283381E+01
21:42:00,0.000000E+00,3.002357E+02,0.000000E+00,3.673705E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.599999E+01,4.286641E+01
21:48:00,0.000000E+00,2.856963E+02,0.000000E+00,3.495800E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.599999E+01,4.289692E+01
21:54:00,0.000000E+00,2.711078E+02,0.000000E+00,3.317295E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.599999E+01,4.292570E+01
22:00:00,0.000000E+00,2.564738E+02,0.000000E+00,3.138232E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.599998E+01,4.295293E+01
22:06:00,0.000000E+00,2.484478E+02,0.000000E+00,3.040026E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.599998E+01,4.297875E+01
22:12:00,0.000000E+00,2.408572E+02,0.000000E+00,2.947147E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.599998E+01,4.300336E+01
22:18:00,0.000000E+00,2.335127E+02,0.000000E+00,2.857280E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.599998E+01,4.302690E+01
22:24:00,0.000000E+00,2.263704E+02,0.000000E+00,2.769887E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.599998E+01,4.304947E+01
22:30:00,0.000000E+00,2.194086E+02,0.000000E+00,2.684703E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.599998E+01,4.307117E+01
22:36:00,0.000000E+00,2.126130E+02,0.000000E+00,2.601551E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.599998E+01,4.309206E+01
22:42:00,0.000000E+00,2.059724E+02,0.000000E+00,2.520296E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.599998E+01,4.311219E+01
22:48:00,0.000000E+00,1.994775E+02,0.000000E+00,2.440824E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.599998E+01,4.313164E+01
22:54:00,0.000000E+00,1.931205E+02,0.000000E+00,2.363039E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.599998E+01,4.315046E+01
23:00:00,0.000000E+00,1.868942E+02,0.000000E+00,2.286854E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.599998E+01,4.316868E+01
23:06:00,0.000000E+00,1.768921E+02,0.000000E+00,2.164468E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.599998E+01,4.318637E+01
23:12:00,0.000000E+00,1.669713E+02,0.000000E+00,2.043076E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.599999E+01,4.320555E+01
23:18:00,0.000000E+00,1.571419E+02,0.000000E+00,1.922803E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.599999E+01,4.322567E+01
23:24:00,0.000000E+00,1.474040E+02,0.000000E+00,1.803649E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.599999E+01,4.324599E+01
23:30:00,0.000000E+00,1.377524E+02,0.000000E+00,1.685550E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.599999E+01,4.326617E+01
23:36:00,0.000000E+00,1.281870E+02,0.000000E+00,1.568507E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.599999E+01,4.328614E+01
23:42:00,0.000000E+00,1.187060E+02,0.000000E+00,1.452497E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.599999E+01,4.330593E+01
23:48:00,0.000000E+00,1.093071E+02,0.000000E+00,1.337491E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.599999E+01,4.332559E+01
23:54:00,0.000000E+00,9.998822E+01,0.000000E+00,1.223464E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.599999E+01,4.334516E+01
24:00:00,0.000000E+00,9.074738E+01,0.000000E+00,1.110393E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.599999E+01,4.336466E+01
Peak,0.000000E+00,1.695972E+03,0.000000E+00,2.075195E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,,,,

Peak Vol Flow (m3/s),,,0.000000E+00,1.737720E-01,,,0.000000E+00,0.000000E+00,,,,,,,,
